task,condition,rho,seed,step,transition_index,free_step_accuracy,first_error_rate,teacher_full_step_accuracy,teacher_state_accuracy,teacher_state_token_accuracy,teacher_state_nll
state_machine_16,rho=0.8500,0.85,2001,8000,8,0.0765,0.0155,0.6640625,0.6640625,0.83203125,0.33053246171039063
state_machine_16,rho=0.8500,0.85,2001,8000,9,0.059,0.0165,0.73046875,0.73046875,0.865234375,0.315018865512684
state_machine_16,rho=0.8500,0.85,2001,8000,10,0.0575,0.008,0.66796875,0.66796875,0.833984375,0.3247413601347944
state_machine_16,rho=0.8500,0.85,2001,8000,11,0.055,0.005,0.69921875,0.69921875,0.849609375,0.3403624111087993
state_machine_16,rho=0.8500,0.85,2001,8000,12,0.052,0.004,0.69140625,0.69140625,0.845703125,0.32102858895086683
state_machine_16,rho=0.8500,0.85,2001,8000,13,0.0445,0.0045,0.72265625,0.72265625,0.861328125,0.3163663740415359
state_machine_16,rho=0.8500,0.85,2001,8000,14,0.0455,0.001,0.6875,0.69140625,0.845703125,0.3290145329810912
state_machine_16,rho=0.8500,0.85,2001,8000,15,0.0445,0.0005,0.6796875,0.6796875,0.83984375,0.3212253251549555
state_machine_16,rho=0.8500,0.85,2001,8000,16,0.049,0.0015,0.6953125,0.6953125,0.84765625,0.3324802092538448
state_machine_16,rho=0.8600,0.86,2001,1000,1,0.0635,0.9365,0.0546875,0.0546875,0.38671875,1.389181837439537
state_machine_16,rho=0.8600,0.86,2001,1000,2,0.0,0.0635,0.0703125,0.0703125,0.37109375,1.3856770507991314
state_machine_16,rho=0.8600,0.86,2001,1000,3,0.0025,0.0,0.046875,0.046875,0.3671875,1.3918614787980914
state_machine_16,rho=0.8600,0.86,2001,1000,4,0.001,0.0,0.03515625,0.03515625,0.32421875,1.3911931244656444
state_machine_16,rho=0.8600,0.86,2001,1000,5,0.002,0.0,0.078125,0.078125,0.38671875,1.389480306301266
state_machine_16,rho=0.8600,0.86,2001,1000,6,0.0045,0.0,0.078125,0.078125,0.396484375,1.387872796971351
state_machine_16,rho=0.8600,0.86,2001,1000,7,0.0055,0.0,0.0546875,0.0546875,0.369140625,1.3896607463248074
state_machine_16,rho=0.8600,0.86,2001,1000,8,0.0,0.0,0.05859375,0.05859375,0.36328125,1.390174625441432
state_machine_16,rho=0.8600,0.86,2001,1000,9,0.0015,0.0,0.06640625,0.06640625,0.3828125,1.3933961051516235
state_machine_16,rho=0.8600,0.86,2001,1000,10,0.0,0.0,0.06640625,0.06640625,0.39453125,1.387013429775834
state_machine_16,rho=0.8600,0.86,2001,1000,11,0.001,0.0,0.06640625,0.06640625,0.400390625,1.3876330801285803
state_machine_16,rho=0.8600,0.86,2001,1000,12,0.0,0.0,0.1015625,0.1015625,0.380859375,1.387251629959792
state_machine_16,rho=0.8600,0.86,2001,1000,13,0.002,0.0,0.06640625,0.06640625,0.384765625,1.388884507585317
state_machine_16,rho=0.8600,0.86,2001,1000,14,0.001,0.0,0.05859375,0.05859375,0.38671875,1.3902849624864757
state_machine_16,rho=0.8600,0.86,2001,1000,15,0.0025,0.0,0.06640625,0.06640625,0.380859375,1.387134611606598
state_machine_16,rho=0.8600,0.86,2001,1000,16,0.002,0.0,0.0546875,0.0546875,0.3828125,1.3865326195955276
state_machine_16,rho=0.8600,0.86,2001,2000,1,0.072,0.928,0.09375,0.09375,0.416015625,1.3843627981841564
state_machine_16,rho=0.8600,0.86,2001,2000,2,0.007,0.065,0.0625,0.0625,0.361328125,1.3847412038594484
state_machine_16,rho=0.8600,0.86,2001,2000,3,0.002,0.007,0.03125,0.03125,0.3671875,1.3891121628694236
state_machine_16,rho=0.8600,0.86,2001,2000,4,0.0035,0.0,0.06640625,0.06640625,0.353515625,1.3771029505878687
state_machine_16,rho=0.8600,0.86,2001,2000,5,0.0065,0.0,0.078125,0.078125,0.37109375,1.3886117925867438
state_machine_16,rho=0.8600,0.86,2001,2000,6,0.001,0.0,0.0703125,0.0703125,0.388671875,1.388508157338947
state_machine_16,rho=0.8600,0.86,2001,2000,7,0.0035,0.0,0.07421875,0.07421875,0.37890625,1.385063178371638
state_machine_16,rho=0.8600,0.86,2001,2000,8,0.003,0.0,0.05078125,0.05078125,0.359375,1.3838095949031413
state_machine_16,rho=0.8600,0.86,2001,2000,9,0.002,0.0,0.04296875,0.04296875,0.396484375,1.3900637882761657
state_machine_16,rho=0.8600,0.86,2001,2000,10,0.0045,0.0,0.05859375,0.05859375,0.376953125,1.3856992409564555
state_machine_16,rho=0.8600,0.86,2001,2000,11,0.003,0.0,0.08984375,0.08984375,0.408203125,1.3888540496118367
state_machine_16,rho=0.8600,0.86,2001,2000,12,0.0005,0.0,0.0703125,0.0703125,0.373046875,1.3792139701545238
state_machine_16,rho=0.8600,0.86,2001,2000,13,0.0,0.0,0.0546875,0.0546875,0.38671875,1.3886763453483582
state_machine_16,rho=0.8600,0.86,2001,2000,14,0.0005,0.0,0.0703125,0.0703125,0.373046875,1.3887240877375007
state_machine_16,rho=0.8600,0.86,2001,2000,15,0.004,0.0,0.06640625,0.06640625,0.376953125,1.387711800634861
state_machine_16,rho=0.8600,0.86,2001,2000,16,0.0,0.0,0.0546875,0.0546875,0.40234375,1.386088824365288
state_machine_16,rho=0.8600,0.86,2001,4000,1,0.2675,0.7325,0.26953125,0.26953125,0.541015625,0.9863084187381901
state_machine_16,rho=0.8600,0.86,2001,4000,2,0.0765,0.191,0.26953125,0.26953125,0.541015625,0.9820170630700886
state_machine_16,rho=0.8600,0.86,2001,4000,3,0.027,0.0585,0.25,0.25,0.546875,0.9648724711150862
state_machine_16,rho=0.8600,0.86,2001,4000,4,0.018,0.0125,0.2734375,0.2734375,0.53515625,0.9379688883782364
state_machine_16,rho=0.8600,0.86,2001,4000,5,0.018,0.0035,0.234375,0.234375,0.533203125,0.9903618961106986
state_machine_16,rho=0.8600,0.86,2001,4000,6,0.02,0.001,0.296875,0.296875,0.56640625,0.9587015169672668
state_machine_16,rho=0.8600,0.86,2001,4000,7,0.0155,0.0,0.2421875,0.2421875,0.53515625,0.9948959787725471
state_machine_16,rho=0.8600,0.86,2001,4000,8,0.0195,0.0,0.2421875,0.2421875,0.51953125,0.9858847933355719
state_machine_16,rho=0.8600,0.86,2001,4000,9,0.0215,0.0,0.25,0.25,0.537109375,0.9971255993004888
state_machine_16,rho=0.8600,0.86,2001,4000,10,0.0155,0.0,0.234375,0.234375,0.5390625,0.9809896192746237
state_machine_16,rho=0.8600,0.86,2001,4000,11,0.012,0.001,0.26953125,0.26953125,0.546875,0.9989383306819946
state_machine_16,rho=0.8600,0.86,2001,4000,12,0.0175,0.0,0.24609375,0.24609375,0.52734375,0.9611353877699003
state_machine_16,rho=0.8600,0.86,2001,4000,13,0.0135,0.0,0.28515625,0.28515625,0.572265625,0.9555016957456246
state_machine_16,rho=0.8600,0.86,2001,4000,14,0.0185,0.0,0.26953125,0.26953125,0.533203125,0.9957538000890054
state_machine_16,rho=0.8600,0.86,2001,4000,15,0.0155,0.0,0.21875,0.21875,0.50390625,1.0253084102878347
state_machine_16,rho=0.8600,0.86,2001,4000,16,0.015,0.0,0.30859375,0.30859375,0.572265625,0.9871060822042637
state_machine_16,rho=0.8600,0.86,2001,6000,1,0.639,0.361,0.6796875,0.6796875,0.83984375,0.3544171778485179
state_machine_16,rho=0.8600,0.86,2001,6000,2,0.3955,0.2435,0.58984375,0.58984375,0.794921875,0.3833781064313371
state_machine_16,rho=0.8600,0.86,2001,6000,3,0.2485,0.1545,0.640625,0.640625,0.8203125,0.3584510383370798
state_machine_16,rho=0.8600,0.86,2001,6000,4,0.158,0.0965,0.55859375,0.55859375,0.779296875,0.3859114869264886
state_machine_16,rho=0.8600,0.86,2001,6000,5,0.1165,0.05,0.609375,0.609375,0.8046875,0.3666040765529033
state_machine_16,rho=0.8600,0.86,2001,6000,6,0.0885,0.0355,0.64453125,0.64453125,0.822265625,0.3684288872173056
state_machine_16,rho=0.8600,0.86,2001,6000,7,0.0675,0.0185,0.63671875,0.63671875,0.818359375,0.36340086068958044
state_machine_16,rho=0.8600,0.86,2001,6000,8,0.061,0.0115,0.60546875,0.60546875,0.802734375,0.3722260970971547
state_machine_16,rho=0.8600,0.86,2001,6000,9,0.055,0.0125,0.66796875,0.66796875,0.833984375,0.3541855110961478
state_machine_16,rho=0.8600,0.86,2001,6000,10,0.047,0.005,0.64453125,0.64453125,0.822265625,0.36933763639535755
state_machine_16,rho=0.8600,0.86,2001,6000,11,0.038,0.002,0.66015625,0.66015625,0.830078125,0.3644163914141245
state_machine_16,rho=0.8600,0.86,2001,6000,12,0.044,0.002,0.59375,0.59375,0.796875,0.3732941325288266
state_machine_16,rho=0.8600,0.86,2001,6000,13,0.0425,0.001,0.63671875,0.63671875,0.818359375,0.36971981613896787
state_machine_16,rho=0.8600,0.86,2001,6000,14,0.0455,0.0005,0.63671875,0.63671875,0.818359375,0.36904509039595723
state_machine_16,rho=0.8600,0.86,2001,6000,15,0.0445,0.001,0.6171875,0.6171875,0.80859375,0.366977994737681
state_machine_16,rho=0.8600,0.86,2001,6000,16,0.04,0.0015,0.66796875,0.66796875,0.833984375,0.3559772841981612
state_machine_16,rho=0.8600,0.86,2001,8000,1,0.6355,0.3645,0.66796875,0.66796875,0.833984375,0.34325995593098924
state_machine_16,rho=0.8600,0.86,2001,8000,2,0.399,0.2365,0.62109375,0.62109375,0.810546875,0.3563195715250913
state_machine_16,rho=0.8600,0.86,2001,8000,3,0.2645,0.137,0.6796875,0.6796875,0.83984375,0.33679408955504186
state_machine_16,rho=0.8600,0.86,2001,8000,4,0.169,0.107,0.60546875,0.60546875,0.802734375,0.3626849678985309
state_machine_16,rho=0.8600,0.86,2001,8000,5,0.12,0.055,0.63671875,0.63671875,0.818359375,0.3482680636079749
state_machine_16,rho=0.8600,0.86,2001,8000,6,0.0915,0.0345,0.65625,0.65625,0.828125,0.3432030186231714
state_machine_16,rho=0.8600,0.86,2001,8000,7,0.07,0.0195,0.66796875,0.66796875,0.833984375,0.35014279015013017
state_machine_16,rho=0.8600,0.86,2001,8000,8,0.0475,0.017,0.65625,0.65625,0.828125,0.3506333779369015
state_machine_16,rho=0.8600,0.86,2001,8000,9,0.037,0.012,0.6796875,0.6796875,0.83984375,0.347596987063298
state_machine_16,rho=0.8600,0.86,2001,8000,10,0.038,0.005,0.671875,0.671875,0.8359375,0.339786871423712
state_machine_16,rho=0.8600,0.86,2001,8000,11,0.044,0.0025,0.64453125,0.64453125,0.822265625,0.35330338566564023
state_machine_16,rho=0.8600,0.86,2001,8000,12,0.042,0.0015,0.63671875,0.63671875,0.818359375,0.3534078110969858
state_machine_16,rho=0.8600,0.86,2001,8000,13,0.0385,0.0,0.640625,0.640625,0.8203125,0.35746261224267073
state_machine_16,rho=0.8600,0.86,2001,8000,14,0.039,0.0015,0.625,0.625,0.8125,0.352025954722194
state_machine_16,rho=0.8600,0.86,2001,8000,15,0.042,0.001,0.6640625,0.6640625,0.83203125,0.3558631479390897
state_machine_16,rho=0.8600,0.86,2001,8000,16,0.04,0.002,0.70703125,0.70703125,0.853515625,0.3277485622675158
state_machine_16,rho=0.8800,0.88,2001,1000,1,0.067,0.933,0.05859375,0.05859375,0.38671875,1.3896100744605064
state_machine_16,rho=0.8800,0.88,2001,1000,2,0.002,0.065,0.05859375,0.05859375,0.36328125,1.3854729933664203
state_machine_16,rho=0.8800,0.88,2001,1000,3,0.0015,0.002,0.0390625,0.0390625,0.365234375,1.3932071067392826
state_machine_16,rho=0.8800,0.88,2001,1000,4,0.0035,0.0,0.0234375,0.0234375,0.31640625,1.3908532694913447
state_machine_16,rho=0.8800,0.88,2001,1000,5,0.0015,0.0,0.06640625,0.06640625,0.37890625,1.389274314045906
state_machine_16,rho=0.8800,0.88,2001,1000,6,0.003,0.0,0.09765625,0.09765625,0.40625,1.3878782945685089
state_machine_16,rho=0.8800,0.88,2001,1000,7,0.0045,0.0,0.07421875,0.07421875,0.37890625,1.3895350601524115
state_machine_16,rho=0.8800,0.88,2001,1000,8,0.001,0.0,0.0625,0.0625,0.365234375,1.3897972260601819
state_machine_16,rho=0.8800,0.88,2001,1000,9,0.003,0.0,0.05859375,0.05859375,0.37890625,1.3940053400583565
state_machine_16,rho=0.8800,0.88,2001,1000,10,0.001,0.0,0.0703125,0.0703125,0.392578125,1.3867547656409442
state_machine_16,rho=0.8800,0.88,2001,1000,11,0.0015,0.0,0.07421875,0.07421875,0.404296875,1.388481239322573
state_machine_16,rho=0.8800,0.88,2001,1000,12,0.0005,0.0,0.0703125,0.0703125,0.365234375,1.3864734005182981
state_machine_16,rho=0.8800,0.88,2001,1000,13,0.001,0.0,0.05859375,0.05859375,0.380859375,1.390283685643226
state_machine_16,rho=0.8800,0.88,2001,1000,14,0.002,0.0,0.07421875,0.07421875,0.390625,1.3904897645115852
state_machine_16,rho=0.8800,0.88,2001,1000,15,0.0005,0.0,0.05859375,0.05859375,0.369140625,1.387829429935664
state_machine_16,rho=0.8800,0.88,2001,1000,16,0.0005,0.0,0.0546875,0.0546875,0.39453125,1.3874783124774694
state_machine_16,rho=0.8800,0.88,2001,2000,1,0.0695,0.9305,0.07421875,0.07421875,0.40625,1.3837823262438178
state_machine_16,rho=0.8800,0.88,2001,2000,2,0.0055,0.064,0.0625,0.0625,0.359375,1.3850252768024802
state_machine_16,rho=0.8800,0.88,2001,2000,3,0.003,0.0055,0.02734375,0.02734375,0.37109375,1.3888654080219567
state_machine_16,rho=0.8800,0.88,2001,2000,4,0.004,0.0,0.06640625,0.06640625,0.349609375,1.3771666497923434
state_machine_16,rho=0.8800,0.88,2001,2000,5,0.006,0.0,0.078125,0.078125,0.373046875,1.3889904962852597
state_machine_16,rho=0.8800,0.88,2001,2000,6,0.0005,0.0,0.0703125,0.0703125,0.390625,1.3881580606102943
state_machine_16,rho=0.8800,0.88,2001,2000,7,0.0035,0.0,0.07421875,0.07421875,0.376953125,1.384486292488873
state_machine_16,rho=0.8800,0.88,2001,2000,8,0.0015,0.0,0.046875,0.046875,0.357421875,1.3826622324995697
state_machine_16,rho=0.8800,0.88,2001,2000,9,0.0005,0.0,0.0546875,0.0546875,0.40234375,1.3895146087743342
state_machine_16,rho=0.8800,0.88,2001,2000,10,0.003,0.0,0.0546875,0.0546875,0.375,1.3857111241668463
state_machine_16,rho=0.8800,0.88,2001,2000,11,0.0035,0.0,0.09765625,0.09765625,0.3984375,1.3899948541074991
state_machine_16,rho=0.8800,0.88,2001,2000,12,0.0005,0.0,0.06640625,0.06640625,0.37109375,1.3793981964699924
state_machine_16,rho=0.8800,0.88,2001,2000,13,0.0,0.0,0.05078125,0.05078125,0.3828125,1.3892989507876337
state_machine_16,rho=0.8800,0.88,2001,2000,14,0.0005,0.0,0.078125,0.078125,0.376953125,1.3886560224927962
state_machine_16,rho=0.8800,0.88,2001,2000,15,0.002,0.0,0.06640625,0.06640625,0.376953125,1.3883845880627632
state_machine_16,rho=0.8800,0.88,2001,2000,16,0.0,0.0,0.05078125,0.05078125,0.40234375,1.38659412227571
state_machine_16,rho=0.8800,0.88,2001,4000,1,0.3565,0.6435,0.359375,0.359375,0.6171875,0.832125099026598
state_machine_16,rho=0.8800,0.88,2001,4000,2,0.123,0.2335,0.3359375,0.3359375,0.58984375,0.8377959287608974
state_machine_16,rho=0.8800,0.88,2001,4000,3,0.045,0.0895,0.33203125,0.33203125,0.59375,0.8288495274609886
state_machine_16,rho=0.8800,0.88,2001,4000,4,0.023,0.022,0.3359375,0.3359375,0.595703125,0.7919450366171077
state_machine_16,rho=0.8800,0.88,2001,4000,5,0.0265,0.006,0.3046875,0.3046875,0.5703125,0.8801403876277618
state_machine_16,rho=0.8800,0.88,2001,4000,6,0.022,0.004,0.3046875,0.3046875,0.59375,0.8904418497695588
state_machine_16,rho=0.8800,0.88,2001,4000,7,0.0245,0.0005,0.33203125,0.33203125,0.59375,0.8751755055855028
state_machine_16,rho=0.8800,0.88,2001,4000,8,0.026,0.0,0.33203125,0.33203125,0.591796875,0.8576673836796544
state_machine_16,rho=0.8800,0.88,2001,4000,9,0.022,0.0,0.3515625,0.3515625,0.6015625,0.884570759779308
state_machine_16,rho=0.8800,0.88,2001,4000,10,0.025,0.0005,0.3203125,0.3203125,0.5859375,0.8784144328092225
state_machine_16,rho=0.8800,0.88,2001,4000,11,0.0255,0.0005,0.33984375,0.33984375,0.6015625,0.8526263812673278
state_machine_16,rho=0.8800,0.88,2001,4000,12,0.0215,0.0,0.33203125,0.33203125,0.587890625,0.8407333763316274
state_machine_16,rho=0.8800,0.88,2001,4000,13,0.0235,0.0,0.31640625,0.31640625,0.58984375,0.9027013825252652
state_machine_16,rho=0.8800,0.88,2001,4000,14,0.027,0.0,0.375,0.375,0.62109375,0.8243602531147189
state_machine_16,rho=0.8800,0.88,2001,4000,15,0.022,0.0,0.27734375,0.27734375,0.548828125,0.9468703251914121
state_machine_16,rho=0.8800,0.88,2001,4000,16,0.0255,0.0,0.37890625,0.37890625,0.62109375,0.8372768207336776
state_machine_16,rho=0.8800,0.88,2001,6000,1,0.6385,0.3615,0.671875,0.671875,0.8359375,0.3469195179641247
state_machine_16,rho=0.8800,0.88,2001,6000,2,0.397,0.2415,0.58203125,0.58203125,0.791015625,0.3738339238334447
state_machine_16,rho=0.8800,0.88,2001,6000,3,0.2495,0.1555,0.640625,0.640625,0.8203125,0.3512962367676664
state_machine_16,rho=0.8800,0.88,2001,6000,4,0.161,0.0965,0.56640625,0.56640625,0.783203125,0.3741424104082398
state_machine_16,rho=0.8800,0.88,2001,6000,5,0.1185,0.0495,0.609375,0.609375,0.8046875,0.35982028031139635
state_machine_16,rho=0.8800,0.88,2001,6000,6,0.095,0.035,0.640625,0.640625,0.8203125,0.3605132956872694
state_machine_16,rho=0.8800,0.88,2001,6000,7,0.0705,0.02,0.6328125,0.6328125,0.81640625,0.3547722905059345
state_machine_16,rho=0.8800,0.88,2001,6000,8,0.0605,0.012,0.59765625,0.59765625,0.798828125,0.35984170343726873
state_machine_16,rho=0.8800,0.88,2001,6000,9,0.055,0.012,0.68359375,0.68359375,0.841796875,0.34712710604071617
state_machine_16,rho=0.8800,0.88,2001,6000,10,0.0435,0.005,0.6484375,0.6484375,0.82421875,0.35417078906903043
state_machine_16,rho=0.8800,0.88,2001,6000,11,0.044,0.002,0.66015625,0.66015625,0.830078125,0.3560089500970207
state_machine_16,rho=0.8800,0.88,2001,6000,12,0.046,0.002,0.59375,0.59375,0.796875,0.36656280152965337
state_machine_16,rho=0.8800,0.88,2001,6000,13,0.042,0.001,0.63671875,0.63671875,0.818359375,0.35973334521986544
state_machine_16,rho=0.8800,0.88,2001,6000,14,0.0435,0.001,0.63671875,0.63671875,0.818359375,0.35981050482951105
state_machine_16,rho=0.8800,0.88,2001,6000,15,0.039,0.0005,0.62890625,0.62890625,0.814453125,0.3525965044973418
state_machine_16,rho=0.8800,0.88,2001,6000,16,0.041,0.0015,0.66796875,0.66796875,0.833984375,0.3467750165145844
state_machine_16,rho=0.8800,0.88,2001,8000,1,0.64,0.36,0.66015625,0.66015625,0.830078125,0.3372288570681121
state_machine_16,rho=0.8800,0.88,2001,8000,2,0.4115,0.2285,0.609375,0.609375,0.8046875,0.35425093345111236
state_machine_16,rho=0.8800,0.88,2001,8000,3,0.263,0.1515,0.63671875,0.63671875,0.818359375,0.340299171541119
state_machine_16,rho=0.8800,0.88,2001,8000,4,0.1705,0.1015,0.6015625,0.6015625,0.80078125,0.357221480604494
state_machine_16,rho=0.8800,0.88,2001,8000,5,0.1205,0.0525,0.59765625,0.59765625,0.798828125,0.348313258291455
state_machine_16,rho=0.8800,0.88,2001,8000,6,0.0885,0.038,0.609375,0.609375,0.8046875,0.3394520314759575
state_machine_16,rho=0.8800,0.88,2001,8000,7,0.073,0.0215,0.6328125,0.6328125,0.81640625,0.3470324045047164
state_machine_16,rho=0.8800,0.88,2001,8000,8,0.057,0.0195,0.66796875,0.66796875,0.833984375,0.34080261818598956
state_machine_16,rho=0.8800,0.88,2001,8000,9,0.0515,0.0075,0.67578125,0.67578125,0.837890625,0.3424409783037845
state_machine_16,rho=0.8800,0.88,2001,8000,10,0.044,0.0075,0.6484375,0.6484375,0.82421875,0.3327964141499251
state_machine_16,rho=0.8800,0.88,2001,8000,11,0.039,0.003,0.609375,0.609375,0.8046875,0.35256738736643456
state_machine_16,rho=0.8800,0.88,2001,8000,12,0.0355,0.0015,0.62890625,0.62890625,0.814453125,0.3564903086225968
state_machine_16,rho=0.8800,0.88,2001,8000,13,0.0435,0.001,0.640625,0.640625,0.8203125,0.34669792419299483
state_machine_16,rho=0.8800,0.88,2001,8000,14,0.047,0.0005,0.62109375,0.62109375,0.810546875,0.3464645218627993
state_machine_16,rho=0.8800,0.88,2001,8000,15,0.0495,0.0005,0.65234375,0.65234375,0.826171875,0.34963074457482435
state_machine_16,rho=0.8800,0.88,2001,8000,16,0.047,0.002,0.69921875,0.69921875,0.849609375,0.32206810626666993
state_machine_16,rho=0.9000,0.9,2001,1000,1,0.061,0.939,0.04296875,0.04296875,0.37890625,1.390512395184487
state_machine_16,rho=0.9000,0.9,2001,1000,2,0.0005,0.0605,0.07421875,0.07421875,0.373046875,1.385038767941296
state_machine_16,rho=0.9000,0.9,2001,1000,3,0.0025,0.0005,0.03125,0.03125,0.359375,1.3934314060024917
state_machine_16,rho=0.9000,0.9,2001,1000,4,0.005,0.0,0.03125,0.03125,0.3203125,1.3898557792417705
state_machine_16,rho=0.9000,0.9,2001,1000,5,0.0015,0.0,0.06640625,0.06640625,0.37890625,1.388414888177067
state_machine_16,rho=0.9000,0.9,2001,1000,6,0.004,0.0,0.08203125,0.08203125,0.396484375,1.3877296792343259
state_machine_16,rho=0.9000,0.9,2001,1000,7,0.0035,0.0,0.06640625,0.06640625,0.373046875,1.3891547117382288
state_machine_16,rho=0.9000,0.9,2001,1000,8,0.0025,0.0,0.05078125,0.05078125,0.359375,1.3906705942936242
state_machine_16,rho=0.9000,0.9,2001,1000,9,0.001,0.0,0.07421875,0.07421875,0.38671875,1.3937325719743967
state_machine_16,rho=0.9000,0.9,2001,1000,10,0.003,0.0,0.05859375,0.05859375,0.3828125,1.3871180000714958
state_machine_16,rho=0.9000,0.9,2001,1000,11,0.002,0.0,0.0703125,0.0703125,0.400390625,1.3895490537397563
state_machine_16,rho=0.9000,0.9,2001,1000,12,0.0005,0.0,0.09765625,0.09765625,0.37890625,1.3859114577062428
state_machine_16,rho=0.9000,0.9,2001,1000,13,0.0015,0.0,0.0546875,0.0546875,0.37890625,1.3906554756686091
state_machine_16,rho=0.9000,0.9,2001,1000,14,0.002,0.0,0.0703125,0.0703125,0.3828125,1.3904974083416164
state_machine_16,rho=0.9000,0.9,2001,1000,15,0.0,0.0,0.09765625,0.09765625,0.39453125,1.3880775244906545
state_machine_16,rho=0.9000,0.9,2001,1000,16,0.0005,0.0,0.0546875,0.0546875,0.408203125,1.387413599062711
state_machine_16,rho=0.9000,0.9,2001,2000,1,0.0695,0.9305,0.09375,0.09375,0.416015625,1.3824008437804878
state_machine_16,rho=0.9000,0.9,2001,2000,2,0.0055,0.064,0.0546875,0.0546875,0.369140625,1.3852665079757571
state_machine_16,rho=0.9000,0.9,2001,2000,3,0.004,0.0055,0.03125,0.03125,0.37109375,1.386912111658603
state_machine_16,rho=0.9000,0.9,2001,2000,4,0.002,0.0,0.07421875,0.07421875,0.357421875,1.3744782656431198
state_machine_16,rho=0.9000,0.9,2001,2000,5,0.0035,0.0,0.0703125,0.0703125,0.373046875,1.387309751007706
state_machine_16,rho=0.9000,0.9,2001,2000,6,0.0005,0.0,0.06640625,0.06640625,0.380859375,1.387931759469211
state_machine_16,rho=0.9000,0.9,2001,2000,7,0.0035,0.0,0.07421875,0.07421875,0.390625,1.3831720720045269
state_machine_16,rho=0.9000,0.9,2001,2000,8,0.001,0.0,0.05078125,0.05078125,0.357421875,1.3834956833161414
state_machine_16,rho=0.9000,0.9,2001,2000,9,0.0,0.0,0.0546875,0.0546875,0.40234375,1.3877821881324053
state_machine_16,rho=0.9000,0.9,2001,2000,10,0.0005,0.0,0.05859375,0.05859375,0.376953125,1.3842269466258585
state_machine_16,rho=0.9000,0.9,2001,2000,11,0.0,0.0,0.08984375,0.08984375,0.392578125,1.3908281596377492
state_machine_16,rho=0.9000,0.9,2001,2000,12,0.0,0.0,0.06640625,0.06640625,0.37109375,1.3786865663714707
state_machine_16,rho=0.9000,0.9,2001,2000,13,0.0,0.0,0.0546875,0.0546875,0.380859375,1.389479320961982
state_machine_16,rho=0.9000,0.9,2001,2000,14,0.001,0.0,0.0703125,0.0703125,0.373046875,1.3875955264084041
state_machine_16,rho=0.9000,0.9,2001,2000,15,0.003,0.0,0.06640625,0.06640625,0.375,1.3875225340016186
state_machine_16,rho=0.9000,0.9,2001,2000,16,0.0,0.0,0.0546875,0.0546875,0.40625,1.3858153051696718
state_machine_16,rho=0.9000,0.9,2001,4000,1,0.459,0.541,0.4765625,0.4765625,0.69140625,0.6700440562563017
state_machine_16,rho=0.9000,0.9,2001,4000,2,0.205,0.254,0.40234375,0.40234375,0.65234375,0.6915296196239069
state_machine_16,rho=0.9000,0.9,2001,4000,3,0.092,0.119,0.4375,0.4375,0.685546875,0.6711825719685294
state_machine_16,rho=0.9000,0.9,2001,4000,4,0.064,0.0425,0.4296875,0.4296875,0.66015625,0.672661813267041
state_machine_16,rho=0.9000,0.9,2001,4000,5,0.0445,0.0225,0.4296875,0.43359375,0.669921875,0.6881417653639801
state_machine_16,rho=0.9000,0.9,2001,4000,6,0.039,0.011,0.47265625,0.47265625,0.697265625,0.6820376612013206
state_machine_16,rho=0.9000,0.9,2001,4000,7,0.038,0.005,0.4140625,0.4140625,0.646484375,0.7139481468475424
state_machine_16,rho=0.9000,0.9,2001,4000,8,0.024,0.003,0.40625,0.40625,0.646484375,0.7434721770696342
state_machine_16,rho=0.9000,0.9,2001,4000,9,0.028,0.0,0.453125,0.453125,0.69921875,0.6587675345945172
state_machine_16,rho=0.9000,0.9,2001,4000,10,0.029,0.0005,0.44140625,0.44140625,0.69140625,0.6739633337128907
state_machine_16,rho=0.9000,0.9,2001,4000,11,0.026,0.0,0.46484375,0.46484375,0.689453125,0.6851673980709165
state_machine_16,rho=0.9000,0.9,2001,4000,12,0.0265,0.0015,0.40625,0.40625,0.654296875,0.7198881630320102
state_machine_16,rho=0.9000,0.9,2001,4000,13,0.02,0.0,0.44140625,0.44140625,0.669921875,0.6910009718849324
state_machine_16,rho=0.9000,0.9,2001,4000,14,0.0305,0.0,0.4609375,0.4609375,0.693359375,0.6856816966319457
state_machine_16,rho=0.9000,0.9,2001,4000,15,0.0235,0.0,0.390625,0.390625,0.634765625,0.7371393216890283
state_machine_16,rho=0.9000,0.9,2001,4000,16,0.0275,0.0,0.4375,0.4375,0.677734375,0.6999238608404994
