mode,step,seed,free_answer_accuracy,free_exact_continuation,terminal_query,terminal_state_mass,terminal_state_argmax_accuracy,local_query_status,local_rule_accuracy,local_rule_tv,local_state_mass,local_state_mass_min,local_context_variation_tv,epsilon_rule,gamma,composition_tv_with_invalid,composition_tv_conditional,product_answer_accuracy,gradient_query,gradient_actual_norm,gradient_predicted_norm,gradient_cosine,gradient_relative_error,gradient_rule_pullback_norm,gradient_rule_cosine,descent_oracle_rule_cosine,descent_random_rule_cosine_mean,descent_random_rule_cosine_std,gradient_actual_loss,gradient_predicted_loss
outcome,15,44,0.18359375,0.18359375,direct answer conditioned on COLON,0.9969776272773743,0.10000000149011612,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,15,44,0.20703125,0.20703125,direct answer conditioned on COLON,0.9979175925254822,0.16250000894069672,gold-prefix trace readout; conditioned on valid state token,0.19230769574642181,0.9018824696540833,0.9368990063667297,0.7165243625640869,0.1073087751865387,0.4198288023471832,0.21097634732723236,0.26854950189590454,0.2678704857826233,0.03750000149011612,mixed only; direct answer CE; first-step local tables,10.308472633361816,6.743167400360107,0.7966179510692791,0.6210477132617469,0.5994056463241577,-0.03335502871499777,-0.16804189759550955,-0.018565759583231162,0.18711266478018299,2.805323362350464,2.924926280975342
process,20,44,0.296875,0.015625,after greedy trace; not a marginal over traces,0.9997624754905701,0.16250000894069672,gold-prefix trace readout; conditioned on valid state token,0.53125,0.7035658359527588,0.9989303350448608,0.9814593195915222,0.10671889036893845,0.9329444169998169,0.16333380341529846,0.36868175864219666,0.368605375289917,0.21250000596046448,,,,,,,,,,,,
outcome,20,44,0.29296875,0.29296875,direct answer conditioned on COLON,0.9985329508781433,0.1875,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,20,44,0.30078125,0.30078125,direct answer conditioned on COLON,0.9995781779289246,0.1875,gold-prefix trace readout; conditioned on valid state token,0.3076923191547394,0.8685634732246399,0.9879950284957886,0.9109283685684204,0.10569059103727341,0.6267505884170532,0.19652831554412842,0.2849774658679962,0.2848248779773712,0.08749999850988388,mixed only; direct answer CE; first-step local tables,11.373976707458496,8.723477363586426,0.8691381791344682,0.5050124600898556,1.4719372987747192,0.23129778188929326,0.05720818183266568,0.04401442615294338,0.19421222129682755,2.736832857131958,2.890313148498535
process,25,44,0.35546875,0.05859375,after greedy trace; not a marginal over traces,0.9999105334281921,0.20000000298023224,gold-prefix trace readout; conditioned on valid state token,0.567307710647583,0.6143083572387695,0.9996526837348938,0.9885993003845215,0.08631613105535507,1.0031746625900269,0.15711921453475952,0.35298988223075867,0.3529646098613739,0.17499999701976776,,,,,,,,,,,,
outcome,25,44,0.3046875,0.3046875,direct answer conditioned on COLON,0.9988737106323242,0.17499999701976776,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,25,44,0.3125,0.3125,direct answer conditioned on COLON,0.9998583197593689,0.1875,gold-prefix trace readout; conditioned on valid state token,0.43870192766189575,0.8065285682678223,0.9948680996894836,0.9652999639511108,0.11020273715257645,0.8935637474060059,0.18091002106666565,0.30801254510879517,0.30796271562576294,0.07500000298023224,mixed only; direct answer CE; first-step local tables,11.238815307617188,9.269911766052246,0.885941006269218,0.4678087837571805,2.4941539764404297,0.12703159862696495,0.08969859256433173,-0.019811363866201814,0.1990781360664053,2.6426072120666504,2.706266164779663
process,30,44,0.33984375,0.17578125,after greedy trace; not a marginal over traces,0.9998087286949158,0.21250000596046448,gold-prefix trace readout; conditioned on valid state token,0.5709134936332703,0.5701032876968384,0.999003529548645,0.9349709749221802,0.08702299743890762,1.0269702672958374,0.12726294994354248,0.3801712095737457,0.3801305294036865,0.1875,,,,,,,,,,,,
outcome,30,44,0.3203125,0.3203125,direct answer conditioned on COLON,0.9986721277236938,0.20000000298023224,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,30,44,0.3515625,0.3515625,direct answer conditioned on COLON,0.9998990893363953,0.23749999701976776,gold-prefix trace readout; conditioned on valid state token,0.49639424681663513,0.7238132357597351,0.9947460293769836,0.9469394683837891,0.10353103280067444,0.9830792546272278,0.19153191149234772,0.3317037522792816,0.331670343875885,0.11250000447034836,mixed only; direct answer CE; first-step local tables,10.753518104553223,8.847799301147461,0.8728140409444687,0.4906104897701563,3.628924608230591,-0.04110686799224738,-0.05466050332988647,-0.021229394977745394,0.19121073012067044,2.6905229091644287,2.5919156074523926
process,40,44,0.34765625,0.29296875,after greedy trace; not a marginal over traces,0.9987298250198364,0.23749999701976776,gold-prefix trace readout; conditioned on valid state token,0.5757212042808533,0.5786172151565552,0.9952365159988403,0.7264533042907715,0.10940684378147125,1.0043987035751343,0.1888847053050995,0.5579766035079956,0.5577962398529053,0.22500000894069672,,,,,,,,,,,,
outcome,40,44,0.3046875,0.3046875,direct answer conditioned on COLON,0.996175229549408,0.1875,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,40,44,0.3515625,0.3515625,direct answer conditioned on COLON,0.9996024966239929,0.23749999701976776,gold-prefix trace readout; conditioned on valid state token,0.5528846383094788,0.6663877367973328,0.989840567111969,0.9132053256034851,0.09526348114013672,0.980296790599823,0.14321687817573547,0.26960787177085876,0.26947277784347534,0.21250000596046448,mixed only; direct answer CE; first-step local tables,8.470709800720215,7.200951099395752,0.7753187749800016,0.6359819427273679,6.269649505615234,-0.21106873746412524,-0.1139082610682761,-0.07038700613767765,0.14794380654334505,2.281923770904541,2.357518196105957
process,50,44,0.33984375,0.29296875,after greedy trace; not a marginal over traces,0.9988905191421509,0.23749999701976776,gold-prefix trace readout; conditioned on valid state token,0.5709134936332703,0.5673017501831055,0.9942689538002014,0.7352219223976135,0.09850841760635376,1.0376135110855103,0.12917956709861755,0.614101231098175,0.6139929890632629,0.22500000894069672,,,,,,,,,,,,
outcome,50,44,0.3046875,0.3046875,direct answer conditioned on COLON,0.995749294757843,0.17499999701976776,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,50,44,0.328125,0.32421875,direct answer conditioned on COLON,0.9982506036758423,0.21250000596046448,gold-prefix trace readout; conditioned on valid state token,0.5685096383094788,0.620526134967804,0.9819522500038147,0.7566938400268555,0.09638934582471848,1.067484974861145,0.1520402878522873,0.2494046986103058,0.24876685440540314,0.15000000596046448,mixed only; direct answer CE; first-step local tables,9.302002906799316,8.202112197875977,0.7447821205788359,0.6812209262448691,7.974474906921387,-0.23067730112182414,0.005450277524405889,-0.03504735000024797,0.16362551386173182,2.5136923789978027,2.6800296306610107
process,65,44,0.328125,0.28515625,after greedy trace; not a marginal over traces,0.9995924234390259,0.26250001788139343,gold-prefix trace readout; conditioned on valid state token,0.5757212042808533,0.5776821374893188,0.9957801699638367,0.6426376700401306,0.1014578714966774,1.0624675750732422,0.12451466172933578,0.6652597784996033,0.6652384400367737,0.26250001788139343,,,,,,,,,,,,
outcome,65,44,0.33984375,0.33984375,direct answer conditioned on COLON,0.9948064684867859,0.25,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,65,44,0.3125,0.3046875,direct answer conditioned on COLON,0.9973406791687012,0.20000000298023224,gold-prefix trace readout; conditioned on valid state token,0.5625,0.6100319027900696,0.9833531379699707,0.8307708501815796,0.09279444068670273,1.0209687948226929,0.15297149121761322,0.21926312148571014,0.21818742156028748,0.17499999701976776,mixed only; direct answer CE; first-step local tables,7.768142223358154,7.769923686981201,0.8025828989611852,0.6284304039506536,5.077909469604492,-0.14164629855852398,0.07447153863858301,-0.04995733455682568,0.17751998015595102,2.2725796699523926,2.352201461791992
process,80,44,0.40625,0.375,after greedy trace; not a marginal over traces,0.999844491481781,0.30000001192092896,gold-prefix trace readout; conditioned on valid state token,0.603365421295166,0.5285682678222656,0.997201681137085,0.7831794619560242,0.0973612368106842,1.1259807348251343,0.1306455135345459,0.6628701090812683,0.6628669500350952,0.2874999940395355,,,,,,,,,,,,
outcome,80,44,0.34765625,0.34765625,direct answer conditioned on COLON,0.995412290096283,0.22500000894069672,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,80,44,0.34375,0.3359375,direct answer conditioned on COLON,0.9973479509353638,0.21250000596046448,gold-prefix trace readout; conditioned on valid state token,0.5733173489570618,0.5629079341888428,0.9924429655075073,0.9280534386634827,0.07975088059902191,1.0099865198135376,0.10171825438737869,0.22658038139343262,0.22551164031028748,0.21250000596046448,mixed only; direct answer CE; first-step local tables,7.2924065589904785,7.877949237823486,0.7648364388629058,0.7173138406823648,6.257803440093994,-0.0652645188465974,0.015937065997863917,-0.03928023399871642,0.17646269890676614,2.1711559295654297,2.327195167541504
process,100,44,0.4453125,0.4140625,after greedy trace; not a marginal over traces,0.9999614953994751,0.375,gold-prefix trace readout; conditioned on valid state token,0.6887019276618958,0.4572480320930481,0.9984151124954224,0.8947347402572632,0.08243837207555771,1.1354480981826782,0.14621268212795258,0.6225764155387878,0.6225758790969849,0.36250001192092896,,,,,,,,,,,,
outcome,100,44,0.3359375,0.3359375,direct answer conditioned on COLON,0.9969520568847656,0.25,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,100,44,0.3046875,0.30078125,direct answer conditioned on COLON,0.9983154535293579,0.20000000298023224,gold-prefix trace readout; conditioned on valid state token,0.5841346383094788,0.6033411026000977,0.9949797987937927,0.9564894437789917,0.09760502725839615,1.0433238744735718,0.13734765350818634,0.2673190236091614,0.26669448614120483,0.21250000596046448,mixed only; direct answer CE; first-step local tables,8.179080963134766,8.980172157287598,0.7577860806591338,0.7358449151321046,5.092800617218018,0.05827259276306637,0.17301430789591477,-0.05477871834284158,0.147461713669088,2.3904309272766113,2.5084340572357178
process,130,44,0.65625,0.64453125,after greedy trace; not a marginal over traces,0.9999856352806091,0.699999988079071,gold-prefix trace readout; conditioned on valid state token,0.8245192766189575,0.31854212284088135,0.9992212653160095,0.9681864976882935,0.07276224344968796,1.216099739074707,0.11509667336940765,0.503223180770874,0.5032231211662292,0.699999988079071,,,,,,,,,,,,
outcome,130,44,0.34375,0.34375,direct answer conditioned on COLON,0.9968968629837036,0.2874999940395355,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,130,44,0.33984375,0.33203125,direct answer conditioned on COLON,0.9981303215026855,0.1875,gold-prefix trace readout; conditioned on valid state token,0.603365421295166,0.5851423144340515,0.995185911655426,0.9486757516860962,0.08169614523649216,1.023384928703308,0.10806380957365036,0.22688055038452148,0.22618165612220764,0.2750000059604645,mixed only; direct answer CE; first-step local tables,7.733433723449707,7.822633743286133,0.7765008623703354,0.6725228086544327,4.178002834320068,0.4435979160687196,0.033641568865115615,-0.02252930691810843,0.15558821622502889,2.529515266418457,2.1968131065368652
process,160,44,0.875,0.87109375,after greedy trace; not a marginal over traces,0.9999990463256836,0.875,gold-prefix trace readout; conditioned on valid state token,0.9218750596046448,0.17051057517528534,0.999717652797699,0.9718940258026123,0.042696092277765274,1.376067042350769,0.11788833886384964,0.2725732624530792,0.2725732624530792,0.9000000357627869,,,,,,,,,,,,
outcome,160,44,0.3671875,0.3671875,direct answer conditioned on COLON,0.997309148311615,0.2750000059604645,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,160,44,0.3984375,0.39453125,direct answer conditioned on COLON,0.9968448877334595,0.32500001788139343,gold-prefix trace readout; conditioned on valid state token,0.6358173489570618,0.5406594276428223,0.9943776726722717,0.8836055397987366,0.08208277076482773,1.1034859418869019,0.13339704275131226,0.22977833449840546,0.22857479751110077,0.3499999940395355,mixed only; direct answer CE; first-step local tables,6.831906795501709,7.736480712890625,0.6802901844950912,0.861169186881746,4.856597423553467,0.5556813714956879,0.07382038898746328,-0.015436919918816808,0.15633787486119222,2.32646107673645,2.0027782917022705
process,200,44,0.96875,0.96875,after greedy trace; not a marginal over traces,1.0,0.9750000238418579,gold-prefix trace readout; conditioned on valid state token,0.9867788553237915,0.05614621192216873,0.9999130368232727,0.9787853956222534,0.019706863909959793,1.335880994796753,0.08795502036809921,0.08904663473367691,0.08904663473367691,1.0,,,,,,,,,,,,
outcome,200,44,0.3515625,0.3515625,direct answer conditioned on COLON,0.998341977596283,0.32500001788139343,omitted: trace query is out of distribution,,,,,,,,,,,,,,,,,,,,,,
both,200,44,0.39453125,0.39453125,direct answer conditioned on COLON,0.9972105026245117,0.3375000059604645,gold-prefix trace readout; conditioned on valid state token,0.6935096383094788,0.4526119828224182,0.9969490170478821,0.9543584585189819,0.07309116423130035,1.1403164863586426,0.11402320116758347,0.2504320442676544,0.24941769242286682,0.4749999940395355,mixed only; direct answer CE; first-step local tables,5.849287509918213,6.8327813148498535,0.4676262975461493,1.1278492554524004,5.502703666687012,0.40382092566110606,-0.18341884133885725,-0.00551143459259024,0.11428157236439593,2.0815443992614746,1.5940632820129395
